phase(VF("/net021")) X,phase(VF("/net021")) Y
48977881.93684352,-88.78183543613515
50118723.36272611,-89.41344136037323
51286138.39913534,-90.04502935379162
52480746.02497608,-90.67679157095678
53703179.63702407,-91.30892076746434
54954087.38576122,-91.94160992119218
56234132.51903364,-92.57505185247031
57543993.73371439,-93.20943884620186
58884365.53555757,-93.844962269544
60255958.60743441,-94.48181219197662
61659500.18614683,-95.12017699971955
63095734.4480179,-95.76024300983858
64565422.90346409,-96.40219408141962
66069344.80075811,-97.04621122216182
67608297.53919666,-97.69247219288648
69183097.09189209,-98.34115110671533
70794578.4384122,-98.99241802613767
72443596.00749739,-99.64643855519716
74131024.13009009,-100.3033734278176
75857757.50291668,-100.9633780925702
77624711.66286743,-101.6266022958704
79432823.47242635,-102.2931896592423
81283051.61640808,-102.9632772583373
83176377.11026521,-103.6369951977044
85113803.82023571,-104.3144661868146
87096358.99560608,-104.9958051172698
89125093.81337252,-105.6811186404151
91201083.9355889,-106.3705047513728
93325430.07969697,-107.0640523754609
95499258.60214141,-107.76184096509
97723722.09557883,-108.4639401022452
99999999.99999771,-109.1704091159892
102329299.2280731,-109.8812967116707
104712854.8050875,-110.5966406170375
107151930.5237582,-111.3164672470967
109647819.614316,-112.0407913918852
112201845.4301937,-112.7696159273005
114815362.1496856,-113.502931554782
117489755.4939502,-114.2407165707808
120226443.4617385,-114.9829366713429
123026877.0812353,-115.7295447913018
125892541.1794138,-116.4804809845037
128824955.1693104,-117.2356723475595
131825673.8556376,-117.9950329859816
134896288.2591622,-118.7584640311453
138038426.4602852,-119.5258537064259
141253754.4622721,-120.2970774449522
144543977.0745893,-121.0719980637592
147910838.8168172,-121.8504659904925
151356124.8436172,-122.6323195508587
154881661.8912444,-123.4173853103415
158489319.2461076,-124.2054784751027
162181009.7358891,-124.9964033496836
165958690.7437521,-125.7899538531422
169824365.2461704,-126.5859140879462
173780082.8749334,-127.3840589653396
177827941.003888,-128.1841548796427
181970085.860994,-128.9859604325645
186208713.6662823,-129.7892272025337
190546071.7963202,-130.5937005541901
194984459.9757999,-131.3991204858635
199526231.4968832,-132.2052225097814
204173794.466948,-133.0117385573421
208929613.0853989,-133.8183979088903
213796208.9502181,-134.6249281380547
218776162.39495,-135.4310560660785
223872113.8568285,-136.2365087219427
229086765.2767718,-137.04101430028
234422881.5319865,-137.8443031111767
239883291.9019432,-138.6461085173547
245470891.5684971,-139.4461678518571
251188643.1509519,-140.2442233109572
257039578.2768801,-141.0400228182035
263026799.1895318,-141.8333208528696
269153480.392685,-142.6238792394528
275422870.3338099,-143.4114678947689
281838293.1264385,-144.1958655279898
288403150.3126535,-144.9768602913029
295120922.6666313,-145.7542503783462
301995172.0401942,-146.5278445690802
309029543.2513515,-147.2974627183975
316227766.0168301,-148.0629361898732
323593656.9296203,-148.8241082306934
331131121.4825829,-149.580834291917
338844156.1391942,-150.332982291743
346736850.4525231,-151.080432823943
354813389.2335666,-151.8230793128298
363078054.7700923,-152.5608281166792
371535229.0971633,-153.2935985797908
380189396.3205517,-154.0213230402579
389045144.9942709,-154.7439467902859
398107170.5534873,-155.4614279956703
407380277.8041025,-156.1737375768395
416869383.4703249,-156.8808590522987
426579518.8015819,-157.5827883520897
436515832.240155,-158.2795335985542
446683592.1509519,-158.9711148626398
457088189.6148635,-159.6575638970039
467735141.2871864,-160.3389238471104
478630092.3226262,-161.0152489475005
489778819.3684338,-161.6866042012468
501187233.6272596,-162.3530650498615
512861383.9913518,-163.014717032627
524807460.2497592,-163.6716554402704
537031796.370239,-164.3239849641277
549540873.8576105,-164.9718193430427
562341325.1903347,-165.6152810098752
575439937.3371422,-166.2545007404035
588843655.3555739,-166.8896173045916
602559586.0743423,-167.5207771230611
616595001.8614663,-168.1481339292305
630957344.4801769,-168.7718484385407
645654229.0346388,-169.392088026187
660693448.0075788,-170.0090264130555
676082975.3919642,-170.6228433614247
691830970.9189185,-171.2337243811964
707945784.3841195,-171.8418604459276
724435960.0749712,-172.4474477203802
741310241.3008982,-173.0506872983371
758577575.029164,-173.6517849522674
776247116.6286714,-174.250950893786
794328234.7242607,-174.848399544935
812830516.1640779,-175.4443493205139
831763771.1026491,-176.0390224216882
851138038.2023541,-176.6326446385178
870963589.9560577,-177.2254451639397
891250938.1337219,-177.8176564168314
912010839.3558856,-178.4095138737345
933254300.7969663,-179.0012559100099
954992586.0214106,-179.5931236488373
977237220.9557847,-180.1853608178442
999999999.9999734,-180.7782136123346
1023292992.280727,-181.371930565611
1047128548.050872,-181.966762424635
1071519305.237578,-182.5629620305571
1096478196.143156,-183.1607842041822
1122018454.301933,-183.760485634439
1148153621.496852,-184.3623247705238
1174897554.939498,-184.9665617158658
1202264434.617381,-185.5734581235557
1230268770.812348,-186.1832770926937
1258925411.794133,-186.7962830645728
1288249551.693099,-187.4127417180565
1318256738.556371,-188.0329198632731
1348962882.591617,-188.6570853330113
1380384264.602847,-189.2855068705118
1412537544.622716,-189.9184540136644
1445439770.745888,-190.556196973631
1479108388.168167,-191.1990065080888
1513561248.436167,-191.8471537876965
1548816618.912439,-192.5009102548921
1584893192.46107,-193.160547474323
1621810097.358885,-193.8263369738749
1659586907.437515,-194.4985500755004
1698243652.461697,-195.1774577149555
1737800828.749327,-195.8633302491661
1778279410.038874,-196.5564372510691
1819700858.609933,-197.2570472903491
1862087136.662816,-197.9654276990879
1905460717.963194,-198.681844322361
1949844599.757991,-199.4065612516723
1995262314.968824,-200.1398405414524
2041737944.669473,-200.8819419067873
2089296130.853981,-201.6331224025439
2137962089.502173,-202.3936360823305
2187761623.949492,-203.1637336369858
2238721138.568277,-203.9436620118352
2290867652.767709,-204.7336640020751
2344228815.319856,-205.5339778256202
2398832919.019423,-206.3448366733072
2454708915.684961,-207.1664682357563
2511886431.50951,-207.9990942066358
2570395782.768792,-208.8429297627057
2630267991.895308,-209.6981830197421
2691534803.92684,-210.5650544655507
2754228703.338089,-211.4437363694326
2818382931.264374,-212.334412169365
2884031503.126524,-213.2372558371529
2951209226.666302,-214.1524312225706
3019951720.40193,-215.080091377827
3090295432.513503,-216.0203778635345
3162277660.168289,-216.9734200378909
3235936569.29619,-217.9393343312358
3311311214.825816,-218.918223507807
3388441561.391928,-219.9101759177785
3467368504.525217,-220.915264741895
3548133892.335652,-221.9335472321824
3630780547.700909,-222.965063952324
3715352290.971618,-224.0098380211281
3801893963.205502,-225.0678743637481
3890451449.942693,-226.1391589747415
3981071705.534857,-227.2236581978901
4073802778.041009,-228.3213180279308
4168693834.703233,-229.4320634393191
4265795188.015802,-230.5557977478926
4365158322.401532,-231.6924020110015
4466835921.509501,-232.8417344721112
4570881896.148617,-234.0036300560207
4677351412.871845,-235.1778999208834
4786300923.226243,-236.3643310730095
4897788193.684319,-237.5626860506801
5011872336.272576,-238.7727026831704
5128613839.913499,-239.99409393019
5248074602.497573,-241.2265478080429
5370317963.702371,-242.4697274069234
5495408738.576085,-243.7232710046418
5623413251.903326,-244.9867922806208
5754399373.371401,-246.2598806339944
5888436553.555717,-247.5421016086064
6025595860.743402,-248.8329974271255
6165950018.614641,-250.1320876356708
6309573444.801747,-251.4388698592827
6456542290.346366,-252.7528206679451
6606934480.075767,-254.0733965515198
6760829753.91962,-255.400035001384
6918309709.189162,-256.732155694961
7079457843.841171,-258.069161778965
7244359600.749688,-259.4104412457574
7413102413.008958,-260.755368396164
7585775750.291615,-262.1033053816545
7762471166.28669,-263.4536038173787
7943282347.242582,-264.8056064570081
8128305161.640754,-266.158648919779
8317637711.026465,-267.5120614592046
8511380382.023514,-268.8651707626252
8709635899.560549,-270.2173017705096
8912509381.337191,-271.5677795039098
9120108393.558826,-272.9159308885916
9332543007.969633,-274.2610865643592
9549925860.214075,-275.6025826682098
9772372209.557816,-276.939762580279
10000000000,-278.2719786219675
